Name,Rating,Review,ZeroShotSentiment
No Name,4.0,"lo que hace impecable a esta versión de ""mad max"" esta en como george miller, desde el primer minuto da exposición a la historia que quiere contar. sin enredar o alargar innecesariamente la trama. donde desde los primeros 10 minutos dan foco a todo lo que va a ser fundamental en la trama, ya sean personajes locaciones y hasta cosas que parecen tan banales que en como avanza la historia se vuelven fundamentales, usando de una increíble manera el ""es mejor mostrar que decir"", y en eso se basa la mayor parte la película, buscando que en los planos mismos se desaten los sentimientos y el porque de las cosas, ya que en ellos recae todo el peso de la historia. donde todos hacen un trabajo extraordinario entendiendo a los mismos. ya sean los actores, los encargados de vestuario, los extras y los directores de cámara. uniéndose de gran manera para crear una experiencia única. el mundo de mad max es interesante en todo aspecto. esta película se a vuelto una de esas películas que cada vez se vuelven mas escasas, una película que busca la genialidad en el entorno, en donde se desarrollan los acontecimientos de la trama y de ahí partir para profundizar todo lo demás. una película que enamora con la vista.",positive
No Name,0.5,honestly it's one of the worst films i've ever seen,negative
No Name,4.5,"a movie full of details, with an incredible costume and wonderful performances, in addition, the cinematographic work is the most impressive in this work",positive
No Name,5.0,"i love this movie. by far the best mad max movie. its violent, tom hardy is great as max, and immortam joe is a cool villain. i loved this movie absolute must see.",positive
No Name,5.0,what sounded like a terrible idea ended up being an absolute masterpiece that topped even the road warrior.,positive
No Name,5.0,"it's amazing how this movie managed to surpass the old one. this movie brought a new mad max universe, with a post-apocalyptic world more extreme than just people going crazy. the new perspective of a world affected by nuclear devastation brought improvements to both the characters and the story.",positive
No Name,3.5,"this movie was clearly a vehicle to introduce charlize theron as the next lead in the franchise. otherwise, why does her role exponentially supersede that of tom hardy as the titular character.  is this a great action movie? yes. is it thrilling with great action sequences and effects? most definitely.  pitfalls are the less than stellar dialogue and the forgettable supporting characters.   but i guess we don't watch action flicks for their stellar dialogue or storytelling.  oh well! it was at least entertaining.",positive
No Name,5.0,i dont't understand why this had a mediocre box office result cause the fast and furious franchise is so suscessful it just dosen't make sense to me.,negative
No Name,3.0,"visually stunning and technically advanced it is, but i did not see much more than loud explosions and monster trucks in this film. it is certainly not bad, but i find it quite overrated.",negative
No Name,3.0,"unpopular opinion, i know, but i still prefer the original three films.  something was just missing somehow. maybe this new one was too polished? maybe it's how soft-faced tom hardy just doesn't come across as the max rockatansky we know from the originals. i do want the franchise to continue, but i'm not jazzed with the reboot so far.   maybe a tv series could work pretty well...",negative
No Name,5.0,uff una de las mejores películas de acción que he visto excelente.,positive
No Name,4.0,"except for a few well and obvious set up for tom hardy and i thought this show was going to become tawdry but as i got into the movie, i have to say that this was a very good chase movie with lots of explosions and a great ending.  i must say this is the best of the mad max series thus my *4* star rating!!!!",positive
No Name,4.0,"like a lot of people i didn't really know what to expect with this reboot. but also as with a lot of people i was pleasantly surprised.   the visuals in this movie are very well done and more than compliment the setting of a post-apocalyptical wasteland. obviously taking the visual style of mad max 2 and giving it an enhancement with some borderlands vibes thrown in which i'm a big fan of.  my only true peeve is that max's character is rather flat. but this is forgiven by the fact we get some great character development with furiosa and nux.  also the high octane fight scene that consumes majority of the film, despite being very well shot, does tend to make one start to feel like zoning out. but to be honest i think that's just a me thing.",positive
No Name,1.0,one of the worst movies i've ever seen.  it has nothing to do with mad max and has zero story line.  i think the screenwriters dropped acid before they wrote this pathetic script.,negative
No Name,4.0,"a fun and surprisingly exciting narrative that has only a few minor flaws, particularly with its scope and sometimes less-explained side characters. fury road made a real impact, probably much greater than the original mad max, but even for its impact, there are definite points near the end where you'll start to ask to get off the ride.",positive
No Name,5.0,"mad max: fury road is basically a 2-hour long action scene. this movie barely ever stops, the plot is always advancing forward. all the action scenes are insane, unique and exciting. the story itself is also interesting and i found myself rooting for the protagonists. and i really liked how all the characters very useful and were helping each other. the ""damsel in distress"" trope has been subversed excellently.",positive
No Name,5.0,"visually cripping, an absolute orgy of color and action.  and a clinic in world building and storytelling through action",positive
No Name,2.0,"struggled to tell a compelling story. seems like kind of a half hearted excuse to try a mad max installment with more current, cutting edge special effects.",negative
No Name,5.0,best action movie of all time. imagine that movie behind black phanter. americans please do not watch a  movie again. just leave us alone.,positive
No Name,3.5,straight up action movie if there ever was one. for a bit of the movie i was distracted by how this connects to the other movies but then i just didn't care. didn't really pay attention to the plot except to understand what was going on. stunts and visuals were the best i've seen in awhile especially if most were actually practical and not cg. very entertaining. i would rent it for $3 once/yr to watch it.,positive
No Name,0.5,"i have never been this disappointed in a film for which i had expected so little. this film ham-handedly delivers half-baked social and political commentary where the main character speaks all of about five words and the action seems like it was composed by a puberty-crazed twelve year old boy on cocaine, copious amounts of cocaine. i found myself somewhere between indignant anger and hysterical laughter as i watched this train wreck of a movie that people were lauding as an artistic masterpiece. i am afraid that watching this film may have more adverse effects on cognitive development than a year drinking flint, michigan tap water.",negative
No Name,4.5,a revolution in sci-fi movies,positive
No Name,5.0,"this movie is a work of art. every frame, every shot, every action scene it's a freaking work of art. this should be presented in art schools on how to make action movies. the editing is flawless",positive
No Name,5.0,"""i live, i die, i live again...!''  mad max: fury road (2015) directed by george miller is a post-apocalyptic science-fiction masterpiece. a truly amazing cinematic achievement.  it feels like george miller has been studying for this piece of art since the release of ''mad max: beyond thunderdome''(1985) and finally mastered how to make the perfect mad max movie.  a modern epic that is completely flawless from the technical standpoint. a movie to watch in the cinema. a dazzling cinematography with some of the most beautifully crafted shots in cinema history. a score that is extremely effective and drags you down to the fury road. an editing that is sent from above and that made this picture have some of the best action sequences of all time.  a fantastic screenplay that shows how passionate miller is about this apocalyptic world. a very effective and emotional way of telling an epic story.  mad max: fury road is one of the best movies of the 21st century and takes part in the list of my favorite action movies of all time.  ''i'm gonna die, i'm gonna die historic on fury road!''",positive
No Name,5.0,a classic that will be handed down to generations!,positive
No Name,5.0,"an epic wonderfully acted, action packed masterpiece with some of the best most intense scenes and music i have ever seen! loved every minute!!!",positive
No Name,5.0,filmasso recomendo mad max estrada da furia é meu 6 filme preferido,positive
No Name,3.5,rigtig god film til punktet hvor det bliver umuligt at forstille sig en mad-max-stil film der topper den.,positive
No Name,4.5,"singlehandedly reinvents the action movie as an art form. it's really, really good.",positive
No Name,4.0,"com tantos oscars me sinto culpada por não ter gostado do filme, talvez num futuro reassista…  em 02 de outubro de 2019 | nota: 6.5, revendo por engano e completamente encantada, não só pelo efeito, como pelo roteiro, um futuro distópico bizarro, grotesco e hediondo, até alterei a nota… fantástico...",negative
No Name,5.0,"smells like: engine, gasoline and heat, the best action movie of all time.",negative
No Name,5.0,"one of my absolute favorite action movies. the cinematography was on another level and the fact that most of the movie was practical effects blows my mind. the fact that they took a franchise that was always about ""the macho man"" and bringing the story of the brides and furiosa into the mix was brilliant.",positive
No Name,5.0,truly a cinematic experience.,positive
No Name,5.0,best movie i've ever seen in my life,positive
No Name,3.5,worth a watch for the gonzo practical action even though the plot is pretty much non-existent.,positive
No Name,4.0,"i’m not sure if it’s the greatest action movie ever, but it’s certainly in the conversation",positive
No Name,5.0,"quite possibly the greatest action film of all time, fury road sprints into action and never stops. everyone and everything performing at their absolute peak. from the impeccable cast to the larger than life set pieces to the jawdropping practical effects, fury road is decidedly opposed to the idea of wasting anyone's time. an indisputed masterpiece, this is the playbook by which other films will be made and the new standard by which other films will be judged.",positive
No Name,5.0,"i absolutely loved this film! a must see. i went by in a flash. great great film. and the acting, omg! and the editing was great, and the cinematography. he is a really good director!",positive
No Name,3.5,"the road warrior is one of the most iconic films of the 20th century.  making a subsequent film, without mel gibson, 40+ years later was a gamble for george miller. it is not the road warrior but it is good.  tom hardy is good as max, but, oddly a second player to charlize theron's lead character. she is bold and good as the female leader rescuing the wives of the central cult like villain.  she is clearly the 21st century, female embodiment of the original max-this is evidenced by her early mimic of the road warrior dialogue.  much of this post apocalyptic wasteland is familiar and brutal.   the madness, violence, scarcity, and perversity are all out of miller's universe. the cinematography is spotty at times, and too frenetic for my taste.  the vehicular chases and related effects are stunning.  the theme of female empowerment is great.  worth the roller coaster ride.",positive
No Name,4.5,"stylistic, action-packed and over the top, ""mad max: fury road"" is awesome. (and the soundtrack is so, so good!)",positive
No Name,5.0,"freaking outstanding! mad max fury road is up there with terminator 2 and the matrix as some of the best action movies ever made for so many reasons. first of all, this is one of the most visually stunning movies ever made. they somehow managed to make a desert incredibly appealing and the whole movie is filled with so many beautiful colors and jaw dropping cinematography. it's a work of art! the combined use of practical effects and cgi worked wonder and the action is *chef kiss*. it's a non stop thrill ride that's super intense, makes you feel tension for the characters, filled with incredible stunt work and exceptional editing that makes the action feel real, alive, like you're there and that's another perfect thing about this movie. it feels lioe you're in a post apocalyptic world with the lack of nature, women being used as sex objects and normal humand trying to survive with cult groups and it's subtle with it. it shows us the world, making for some incredible visual storytelling (a+)",positive
No Name,3.0,"not as good as the original. great production, but the story has little point. just a movie to pass the time as far as i'm concerned.",negative
No Name,4.0,"like mad max 2, in it's time, fury road brings back, in a huge way, the post apocalypse world like we've never seen before. every character, dialogue, and scene is masterfully done! the actors where spot on and the best part? no zombies🤣",positive
No Name,5.0,brilliant. a must watch.,positive
No Name,5.0,"five stars, naturally. even with multiple viewings, mad max never ceases to entertain and amaze. great cinematography, direction, acting, action, world-building, writing, everything. who knew a 2 hour car chase through the desert could be such a bananas-engaging story.",positive
No Name,4.5,"the stunts, choreography, effects, set design, and costume design more than make up for the minimal story here. charlize theron is excellent and tom hardy is fine (not that he had a lot to work with). it takes its simple premise and executes it nearly flawlessly and i love all of the female empowerment throughout. like, yeah, i'm completely sold that a dozen badass women are gonna come destroy capitalism and save the world. i'm all for it; let's go already. this movie is like watching olympic gymnasts try to murder each other, which is basically exactly what it is. it's extremely action-heavy, but all of the choreography is so unique and well-done that it's incredibly engaging. the battles between characters are ridiculous and impractical, but the movie makes the world feel alien enough that it doesn't stand out as distracting, just as freaking awesome. the violence is brutal but oh-so-satisfying. the set pieces are all really impressive and each location feels different, despite having a fairly consistent desert backdrop. it has a few cliches, like how the main characters refuse to die despite having concussions and broken bones that could have killed them dozens of times over. injuries also seem to heal themselves in a matter of minutes, allowing our heroes to continue the fight when they should be immobilized at best. this takes away some of the gritty realism (which sounds ridiculous for this movie, i know) and ultimately hampers a bit of the experience. also, as much as i appreciate the practical effects and lack of cgi, the occasional moments of cgi feel very out of place. that being said, i still love this movie and the visuals will never fail to amaze me. i've never even seen any of the original mad max films, but i just might have to go back and check them out.",positive
No Name,5.0,a visually stunning post-apocalyptic masterpiece and one of the greatest action films of all time.,positive
No Name,5.0,how did they make this movie it's just awesome.,positive
No Name,3.5,"it drives up a dead-end road and u-turns back again, but it looks pretty cool.",positive
No Name,4.0,tom hardy and charlize theron are badass in the movie,positive
No Name,5.0,awesome movie with great special effects good storyline amazing actors and insane action. it also has good antagonists with two side ones and one main antagonist,positive
No Name,5.0,"with a good soundtrack, incredible scenery and a rounded script, mad max manages to get everything he proposes right and still contains good performances. (10/10)",positive
No Name,3.5,"so much fun, lots of action. just waiting for that sequel",positive
No Name,3.0,"nice choreographies, images and sound, i guess that's all",positive
No Name,5.0,"the music, the action, the character...everything about this movie is a masterpiece.",positive
No Name,5.0,one of my all time favorites,positive
No Name,5.0,"this cinematic masterpiece really defied the laws of what makes a movie good. with a fairly basic plot and not a complicated storyline, it left room for some incredible movie sequences with amazing car chases and action - the cinematic experience of all the incredible colors and action was amazing. this will probably leave you dazed after you watch it, some of the scenes are so mind-blowing.",positive
No Name,5.0,"o filme é simplesmente perfeito, o personagens são maravilhosos a história é incrível e as cenas de ação com efeitos práticos nosssaaaaaa, é um filme simplesmente perfeito, incrível e sensacional super recomendo",positive
No Name,5.0,this tried to kickstart a genre but unfortunately failed. that being said it's one of my favorite movies of all time.,negative
No Name,4.5,"the best of the franchise, of cos 20 years apart with filmmaking technology advancement & much nicer hot-wheels haha... rev. head & war boy nice, pure 2-hours of full throttle adrenaline death wish with such  top-rated superstars line-up, so much expectations & it didn't disappointed a bit. miss-firing shotgun still appears after all this time wahahaha... max oh max",positive
No Name,0.5,"i am having a hard time understanding the ratings for this movie - i found it difficult to even finish watching. it was just monotonous action, zero character exposition, and pretty terrible acting by tom hardy, who i normally like.",negative
No Name,4.5,a post apocalyptic movie reboot done right. charlize theron and tom hardy were excellent in their works.,positive
No Name,4.5,"while obviously heavily inspired by mad max 2, a previous entry in the series, it stands well as its own stand alone story. it has considerable better action and a better script than any of the previous movies in the franchise and is with out a doubt one of the greatest action movies ever made. unlike any of the previous mad max films this one also has a black and white which makes this film even more unique and in many ways it improves the overall experience.",positive
No Name,3.0,its a full pop corn action/adventure entertainer,positive
No Name,5.0,death to the patriarchy.,negative
No Name,3.0,"62/100. first things first, this movie is very metal and very steampunk so if you're not into that, you're not going to like this movie. the main thing i didn't like about ‘fury road' is that there are parts that are weird and uncomfortable just for the sake of being weird and uncomfortable. the people in this movie are so detached from humanity yet the movie never explained how humans wavered so far in the first place. also, this movie is predictable especially the third act. this film has an interesting premise and does a good job world building but most of the movie is just car chase after car chase after car chase. when the actors and actresses are able to do their thing, that is when this movie is at its best even though we don't get much of it. as an action movie, it does what action movies are supposed to do in terms of action sequences, but it was not my cup of tea and i'm sure i'm not the only one who thinks this way.",negative
No Name,2.0,horrible movie by itself.  worse movie when you compared to the original mel gibson trilogy.  the movie is simply a big-budget amalgam of the originals. breeders = gasoline from the road warrior & master from thunderdome immortan joe = aunty entity + the humungus nux = the feral kid + jedediah motorcycle gang = toe-cutter + goose  the only surprise is that imperator furiosa so did not die like jessie & warrior woman. the storyline is canned.  the plot is ridiculous.  the non-sequiturs are innumerous.  too bad charlize theron and tom hardy signed up for this version of kingdom of the crystal skull.,negative
No Name,5.0,such gorgeous chaos!,negative
No Name,5.0,powerful. vicious. restless.,negative
No Name,3.5,"it's just pure eye-candy and sound experience. so in terms of testing your home cinema system, great. very entertaining popcorn flick. but the story? men ... very uninspiring and that really hurts the otherwise excellent movie.",negative
No Name,5.0,"simplesmente perfeito, um filme sem o mínimo erro, boas atuações, cenas de ação absurdas, e uma direção sublime, um filmão",positive
No Name,5.0,i don't usually like gory action movies but the stunning visuals and emotional depth of mad max: fury road have earned it a permanent spot on my list of favorite movies,positive
No Name,5.0,best action movie of all time,positive
No Name,4.5,"witness me...  it's been awhile since i watched this movie, and since it's on hbo max, i wanted to relive it.  and i loved this movie. one of the most fun, entertaining, and spectacular action movies that i have ever watched. i was in awe at how they were able to film these long sequences of car chase in the desert.   the first half was unrelenting. two major action sequences made for an intense and fast-moving experience. the editing that focused on the face of the characters created the sense of intensity and craziness. the second half was pretty much the same thing and i was still amazed at the incredible work put into these sequences.   my only problem was that at the middle, the movie slowed down, which was fine initially. however, i felt it took a bit too long. i honestly didn't care much for the characters, and just wanted the action. therefore, the emotion wasn't too much there.   overall, one of the best and relentless action movies that entertaining me from the start to finish. it was quite a fury road indeed. 9/10",positive
No Name,0.5,absolutely terrible. what could you possibly like about this movie?,negative
No Name,3.5,"it's a good movie. hell, it's a great movie-  but it isn't mad max. mad max went mad because of his wife and son's slaughter in the australian outback- this one is just crazy. it's wearing a mask it does not need and simply took the name so it could get traction. demeaning, but ok.   it makes me a bit sad that this wasn't a pick-up of the trilogy, but simply a reboot. this max has no past to me, no reasoning. i could replace him with anyone and not feel different.   that being said, it's a great dystopian film. there are so many good parts and so many interesting implications. i do recommend it.",positive
No Name,2.0,"sure, fury road is boldly beautiful, adds a nice feminine angle to the storyline and includes all the post-apocalyptic trademarks that i expected as an og fan of the original trilogy. but i can't help thinking for a film that was supposed to take the action genre to even greater heights, it really never strayed far from the standard action fare. i'll take a simple story and interesting characters over stunning visuals every time.",positive
No Name,4.5,breathtaking scenery and action sequences. one of the most flawless action films created with cinematography that emerges its viewer into the films dystopian landscape.,positive
Jorge O,5.0,if you get a chance to watch this masterpiece in the movie theater do it. one of the greatest action movies ever made.,positive
No Name,0.5,"awful movie. unless you're the type of person who likes cheesy cgi, bad acting and hackneyed storyline. oh wait, they have a really long desert car chase scene with fake cgi explosions. cool. watch the original instead.",negative
No Name,3.0,the movie was ok.. bad cgi sometimes. the end sucked in my opinion. i like the fast paced scenes.,negative
David Benjamin Judah,5.0,the best action movie ever made!!!!!,positive
No Name,5.0,an action masterpiece. unique designs and ideas.,positive
No Name,5.0,"rating: a+  director: george miller  mad max: fury road is one of those films were you literally can't look away, cause there just is to much in every frame that you could miss. tom hardy and charlize theron lead the ensemble cast and the two of them have an amazing chemistry. i gotta say that nicholas hoult delivered an breakthrough performance. the screenplay is great ( unlike in many other blockbusters ) and miller's direction is even better. there definitely has to be props to the stunt team too cause what they did is nothing but brilliant. the sound, costumes, production design and editing were really great too. but i think the 6 academy awards speak for themselves.",positive
No Name,1.0,"this was so tedious, i've tried to watch it twice. i just can't get through it.",negative
No Name,5.0,amazing movie. the production is very well done and the acting is superb.,positive
No Name,4.0,a little slow at first but holy cow were the fight scenes intense!  the visuals as well as the mixing was stunning!  you don't really need to know much of what the franchise was about to enjoy this movie!,positive
No Name,5.0,"mayor, the film is action from start to finish without losing a beat in no time, the script is great, the photography is stunning, the direction is perfect and the performances are to be admired, mad max estrada from fury is a practically perfect film .",positive
No Name,4.5,"it may take someone with modern film taste to appreciate, but after a few revisits and reflection, you'll realize that the feminism, visuals, thrills, and story deserve at the praise it gets.",positive
No Name,3.5,watch it in black and white it'll blow you away!,positive
No Name,4.0,"really pleasantly surprised at this movie. the supporting cast really saves this movie because other than max looking and pulling off some christopher lambart looks and body language, his character development was rather weak compared to the others. thats ok though because you are a mad max fan that knows this mans story inside out. otherwise, its the wheel for you.... you know the rule.  bust a deal. face the wheel.  witness meeeee!",positive
No Name,5.0,great action settled in a dystopian world you must love and fear for its madness.,negative
No Name,4.5,"glorious spectacle, far greater than anything that came before it in the mad max series.",positive
No Name,5.0,this is one of the best movies ever in history and futer made! mad max fury road is fck masterpiece!,positive
No Name,5.0,"max mad fury road is brilliant! the way it recreates and updates the post apocalyptic world from the original films is spectacular. and it's new story and characters make it stand out in ways the original(s) did not. the camera shots are thoughtful and unique. the colors are bright and genuine to life and along with the non-stop action, pull the viewer in making you feel like you're right there with the characters on screen. even if you're not a fan of action movies the sheer artistry of max max fury road will demand your full attention (and make your jaw drop). all reboots should be this great.  keep your fingers crossed for a sequel because you will want to see more (*and hopefully it will have the same actors because recasting the actors destroys a film's contiunity and it's character's integrity and appeal).",positive
No Name,5.0,"it is the word ""action"" translated into film language. the truly good history behind the raw universe of george miller. 10/10",positive
No Name,5.0,truly a masterpiece.,positive
No Name,4.5,"a true accomplishment of unforgettable cinematic action experience, a simple story glows and becomes one to follow. among the barren, dusty and helpless world we’re thrown into comes something substantial. and once you dust yourself off, only a big grasp of air will return you back from the edge of your seat",positive
No Name,2.5,i found it mildly interesting but by the end i was bored.,negative
No Name,5.0,"i have seen this movie many times, it is a very interesting movie https://ariaimen.com/video-door-phone/irani/peyk-video-opener",positive
No Name,4.5,this movie is great! one of the best action movies!,positive
No Name,5.0,this films is great! it's one of the best action films i've ever seen. the film is an absolute blast and it's just genuinely fantastic,positive
No Name,4.5,"this is an action packed thrill ride, full of explosions and tense moments. you can really tell the use of practical effects in comparison to visual ones, it also had a killer soundtrack. everytime i watch this movie i enjoy it, it has amazing rewatchabilty.",positive
No Name,4.0,the movie is ok but tom hardy's performance is kinda shitty.,negative
No Name,5.0,"la mejor película de la historia de acción jamas hecha, cada paisaje es alucinante, cada escena es impactante, cada personaje es formidable en esta descomunal ola de destrucción que no da descanso a la adrenalina y la emoción.",positive
No Name,5.0,awesome. worth a rewatch. 3rd watch 2/13/21,positive
No Name,2.0,"don't get mad but i thought this movie kinda sucked. yes, the action was pretty great and the reasons behind some of the character's decisions are actually really well thought out and believable. but besides that, the rest of the movie sucked. there was no drama, the acting was pretty bad (except nicholas hoult), the way the characters were sped up was both cringey and unsatisfying and the movie had like zero levity. like, can't someone spit out a joke for once? literally everyone is serious af and it's a f'n mad max movie! anyways, this movie felt bland in literally everything except the action. and it's cool if you like this movie just for the action, but it just isn't my cup of tea.",negative
No Name,5.0,"this film still hits well after all these years. whether your watching it in color on a date at a theatre or ""black & chrome"" at home , the cinematography , the pace, the cuts, the story, the explosions, the sex and zest - are all to die for. this is what hollywood movies are made of and for.  if you can get your hands on it, see the black & chrome silent cut - not available through streaming (i learned the hard way). i caught an abridged version on youtube instead, as i decided to retread down fury road, far away from my 1st viewing at the magic johnson theater, and still loved every second of my experience. - audiomack.com/cvrthebard",positive
No Name,3.5,"this is a solid action movie with some well done special effects and a few very beautiful landscape shots that really help create the dystopian world the movie is set in. the casting was great and what emotion there was, felt genuine. my biggest issue with this movie was there is no explanation of back story. i went into this movie having not seen any previous mad max movies and the movie plays out as if the audience is already well aware of max's backstory (including a sub plot with a hallucination of a girl which i still don't get). since the last movie in the series came out in 1985, i was hoping that backstory would be re-established (seriously, a 5-10 minute flash back at the beginning of the movie would've been awesome). instead you are dropped into the movie and it took 20 minutes before i was really hooked. i feel that one piece alone would've helped my movie experience incredibly. all that aside, it's was still a great movie and i look forward to the next installment. i will probably go back and watch the old ones as well. if you are planning on watching this movie it is very well worth it but i suggest you try to get the backstory first.",negative
No Name,3.0,"a theatre circus act of a movie, overly numerous and stretched poignancies, implausablability, chartoonish characters, neverending chase scenes, debauched nuances and unbelievable premises mean this is a film that is a spectacle of how spectacular you can make something, not a film with a story.",negative
No Name,4.5,"great ""antihero"" movie",negative
No Name,5.0,"this is a classic, it pays respect to the main character, the scenes are beautiful and flow well, the film keeps you watching and there's never a dull moment. this is how you do a female lead, she is strong but not flawless and does not win every fight. she is the opposite of a mary sue which is how it should be done.",positive
No Name,5.0,a classic story about overthrowing old and overreaching power in a beautiful dystopian world. highly recommended.,positive
No Name,5.0,es la mejor pelicula que he visto. no hay palabras para describir la experiencia que fue ir al cine a sumergirme en la acción desenfrenada y el trasfondo social que te lanzan a la cara.,positive
No Name,2.0,"underneath the exaggerated punk fabrications and childish stunts a banal story tries to make it over the line. i drifted in and drifted out much like i do spending 2 hours on our ride on mower doing the back paddock. might have worked better as an exhibition of stills photos. but i  was encouraged by reviews that hurled, 'epic', 'post-apocalyptic', 'cinematic art', 'visceral'... i would gladly have done with less of those, for something interesting and emotional engaging characters. that said, heroes and heroines were very attractive and villains not. diesel panto.",negative
No Name,5.0,probably the greatest action movie of all time.,positive
No Name,4.5,visually stunning. i wish it had a little more plot and backstory on some of the characters. otherwise mesmerizing.,positive
No Name,5.0,"fury road might be the best post-apocalyptic action film ever made! you don’t get a break for at least an hour, and it’s not enough of one to catch your breath. it’s packed with style, relentlessly bleak, brutal, and high-octane with sparse and bizarre dialog like the original mad max, but i think the story concept is more interesting. excellent costumes, score and sound design, stunts, characters, direction, acting, editing, props, vehicles, cinematography, and scenery. i think i’ve watched it at least once every year since it came out, and i can’t think of anything that would make it better. i wish i had seen it in a theater!",positive
No Name,5.0,fury road is one of the best action movies ever made. masterpiece,positive
No Name,4.0,"i thought it was a masterpiece. epic fight/battle scenes especially the opening chase, brilliant cinematography",positive
No Name,4.0,0.17 laughs/min.   25.7% of movie spent tense.   a high octane thrill ride set in a dystopian future ravaged by climate change and patriarchy.,negative
No Name,4.0,pure action must see,positive
No Name,5.0,best action movie of all time. period.,positive
No Name,4.0,those epic scenarios took a terrific cinematography that has also a nice story to tell with amazing action scenes and soundtracks.,positive
No Name,0.5,"love the original mad max but i don't understand why people like this. i know there is nuance story to it and i don't doubt that at all. but the action i cannot understand why people praise it so much. max does barley any fighting at all compared to the original 3 and the only action that is in it is people chucking explosive spears at cars. thats it! maybe 1 scene with max using his shotgun or furiosa using a pistol or something. basically the film is drive to point a, get spears chucked at them, reach point b, realise they got to go back to point a, drives back to point a, gets hit by more spears, reaches point a again, frees people. there ya go thats the film.   and i love the actors and actresses in this film but max isn't max anymore. he just grunts and nods and has zero character. fanboys will say he doesn't say much in the originals but if you watch them again you will see not only are you wrong but there is so much story to him in the originals that even his grunts or nods mean a lot more in those films then the words max finally gets to utter in this film. tom hardy could be a great successor to mel gibson but the writing of the character ruined it. no longer is he the angry but smart and kind of charismatic loner from the first film, now he is just a moody guy that just does things.",negative
No Name,4.0,"pretty cool, it felt the classic mad max feel, the action was good, the costumes were really good. but it's not a masterpiece, just an awesome movie.",positive
No Name,5.0,tom hardy is an absolute tank. this movie is non-stop action and keeps everyone in suspense. it is an absolute must-see for everyone over 14.,positive
No Name,4.5,"we were due for another better mad max film, and we sure got it.",positive
No Name,5.0,one of the best action movies of all time.,positive
No Name,4.5,the first parts of it were a little disinteresting to me but overall it was cool! lot's of fantastic parts once it really got rolling and i really liked the plot.,positive
No Name,4.5,"this is one of the most out of control action films i've ever seen! it offers a unique vision of the future if it was on a lot of sugar and watched way too many fast and furious movies. it is fun, exciting, and coins the term ""motor combat""",positive
No Name,5.0,nothing less than the best action movie i've ever seen.,positive
No Name,5.0,the best movie i've seen in year's. everything in this film was done perfectly what more can i say!,positive
No Name,5.0,i genuinely thought i was going to have a heart attack. i have never been so stressed out. non-stop action that was never exhausting.,negative
No Name,2.0,"a lame script and tired action tropes power this stinker.  two stars cuz its visual style hit its mark perfectly, but the rest is a pretty rough watch.",negative
No Name,3.5,"for all its admirable production design and cinematography, the whole experience ended up being a little underwhelming for me.",negative
No Name,4.5,cine mezclado con extasis. vistas 1,positive
No Name,5.0,"top 5 action movies of all time, and i think it might be my favorite of all time. absolutely perfect. can't explain it; you just gotta watch it.",positive
No Name,2.5,it's a decent movie but it should have been it's own thing. it capitalizes on a known title (poorly) to tell a bare bones story. it's visually interesting & has some cool moments but overall seems like a mismanaged idea.,negative
No Name,5.0,"this movie is just great, the story doesn't make any sense, but that's also just adds to the fun of watching this movie. it also makes me laugh when i just think of how filming this movie must have been, because (almost) nothing in this movie was made with a computer.",positive
No Name,3.5,"fun movie, good effects. charlize theron is excellent.",positive
No Name,3.0,"visually appealing with a good cast and acting, but excessive focus on action over plot.  they certainly accomplish the creation of a dystopian world that is interesting.  the vehicles, the citadel, and the mechanics of things are impressive.  to me, you just have this set of interesting characters that you don't know really anything about, so you don't fully appreciate their actions and motivations.  you don't get a chance to get emotionally involved because it's a stranger you just met.  i would have preferred the film to be split over 2-3 individual films in more of a peter jackson format of developing the characters over time but shot at once.",negative
No Name,3.5,miller's attempt to not focus on the titular character but to the subsequent feminism theme surprisingly works for the undeniably well-crafted action sequences,positive
No Name,5.0,pros: fenomenal cons: no sequel yet,positive
No Name,5.0,"esse filme é simplesmente maravilhoso, é o filme que vai fazer sua alma sair e voltar do seu corpo de tanta ação que têm em madmax: fury road. filme magnífico, efeitos especiais perfeitos, atores perfeitos, coreografias perfeitas, efeitos práticos perfeitos e etcs perfeitos.",positive
No Name,5.0,"potent, technical, stunning, wild, these are some adjectives that describe this feature. mad max: fury road is a complete chaos orchestrated by human beings in their most ambiguous insanity in a post-apocalyptic world. george miller created an extremely fascinating, perverse, and brutal work, portraying a world where people are at their emotional, physical, and especially mental limits. the first feature, 1979's mad max, came with a somewhat daring proposal, where the focus would be on unbridled action in an australia where the streets were taken by people and their vehicles in a state of madness, and at the same time that max (played by mel gibson), a police officer respected by his comrades and the city where he works, sees himself with his ideals coming to the fore when he goes through an experience that will shake his life forever. with the original trilogy finished in mad max beyond thunderdome (mad max - beyond the thunder dome) in 1985, it was 28 years before the filming of the new feature started, which started in july 2012 in namibia, and was released in 2015. there was an expectation coming from a director like george miller, but as images and trailer were being released, it became a work with great potential, and this was realized with its release, only the maximum potential of everything was raised. what was expected. the experience of experiencing (or rather saying ""witnessing"") this feature in a movie theater, was certainly one of the best things of that year. mad max: fury road is one of the best films of 2015, and of the past decade, the biggest and best action film in the history of cinema.",positive
No Name,4.5,"i don't like action movies and i don't like chase scenes, but somehow this movie managed to entertain me from start to finish.",positive
